mese;giorno;ora UTC*;Pioggia mm;Temp. gradi C;Umidita' %;Vento med km/h;Direzione Vento gradi N;Vento max km/h;Direzione Vento max gradi N;Radiaz. KJ/m2;Pressione hPa;Bagnatura Fogliare min.
4;29;15.00;0.0;18.5;57;5;301;13;308;-;-;-
4;29;16.00;0.0;17.7;63;6;312;14;319;-;-;-
4;29;17.00;0.0;17.1;70;5;312;13;311;-;-;-
4;29;18.00;0.0;16.2;76;4;324;9;310;-;-;-
4;29;19.00;0.0;15.9;77;3;334;6;318;-;-;-
4;29;20.00;0.0;15.4;79;3;89;9;87;-;-;-
4;29;21.00;0.0;15.4;76;5;195;10;80;-;-;-
4;29;22.00;0.0;15.4;78;3;338;7;241;-;-;-
4;29;23.00;0.0;14.8;80;2;197;4;22;-;-;-
4;29;24.00;0.0;14.7;79;1;160;3;84;-;-;-
4;30;1.00;0.0;14.7;80;3;140;6;151;-;-;-
4;30;2.00;0.0;14.8;79;3;192;5;100;-;-;-
4;30;3.00;0.0;14.2;81;2;355;5;220;-;-;-
4;30;4.00;0.0;13.9;83;3;180;5;10;-;-;-
4;30;5.00;0.0;15.9;76;4;103;21;85;-;-;-
4;30;6.00;0.0;18.0;63;6;123;17;72;-;-;-
4;30;7.00;0.0;19.9;53;7;86;23;61;-;-;-
4;30;8.00;0.0;20.8;47;14;92;34;86;-;-;-
4;30;9.00;0.0;21.5;44;17;84;39;88;-;-;-
4;30;10.00;0.0;22.3;37;19;85;41;77;-;-;-
4;30;11.00;0.0;23.2;35;20;83;44;77;-;-;-
4;30;12.00;0.0;23.2;32;20;53;37;51;-;-;-
4;30;13.00;0.0;23.3;31;14;65;29;65;-;-;-
4;30;14.00;0.0;23.2;30;13;71;24;64;-;-;-
4;30;15.00;0.0;21.0;49;9;258;21;64;-;-;-
4;30;16.00;0.0;19.8;58;9;287;23;238;-;-;-
4;30;17.00;0.0;18.6;62;5;314;11;283;-;-;-
4;30;18.00;0.0;18.8;59;4;189;8;228;-;-;-
4;30;19.00;0.0;19.8;45;8;96;23;101;-;-;-
4;30;20.00;0.0;18.8;47;13;88;33;80;-;-;-
4;30;21.00;0.0;18.3;48;15;92;38;86;-;-;-
4;30;22.00;0.0;17.9;47;25;81;42;89;-;-;-
4;30;23.00;0.0;17.2;47;17;77;42;58;-;-;-
4;30;24.00;0.0;16.8;44;14;99;30;82;-;-;-
5;1;1.00;0.0;16.6;42;14;83;32;83;-;-;-
5;1;2.00;0.0;16.4;42;27;65;60;53;-;-;-
5;1;3.00;0.0;15.9;45;30;64;62;74;-;-;-
5;1;4.00;0.0;15.3;48;32;75;57;68;-;-;-
5;1;5.00;0.0;15.3;48;29;75;66;66;-;-;-
5;1;6.00;0.0;16.2;46;31;73;57;64;-;-;-
5;1;7.00;0.0;17.2;43;29;87;61;74;-;-;-
5;1;8.00;0.0;18.9;39;25;88;49;101;-;-;-
5;1;9.00;0.0;19.8;39;22;83;41;92;-;-;-
5;1;10.00;0.0;20.1;39;18;78;35;80;-;-;-
5;1;11.00;0.0;21.1;37;18;68;36;89;-;-;-
5;1;12.00;0.0;21.5;36;17;77;33;75;-;-;-
5;1;13.00;0.0;20.8;40;15;97;30;57;-;-;-
5;1;14.00;0.0;19.1;49;5;300;28;103;-;-;-
5;1;15.00;0.0;17.3;63;8;32;19;224;-;-;-
5;1;16.00;0.0;17.3;65;11;91;23;87;-;-;-
5;1;17.00;0.0;17.2;66;10;83;25;98;-;-;-
5;1;18.00;0.0;17.7;60;10;99;20;84;-;-;-
5;1;19.00;1.0;15.5;77;8;101;22;98;-;-;-
5;1;20.00;0.8;15.8;78;6;91;19;93;-;-;-
5;1;21.00;0.0;15.3;80;5;16;15;63;-;-;-
5;1;22.00;0.0;15.7;77;4;137;13;78;-;-;-
5;1;23.00;0.0;15.6;73;4;341;14;69;-;-;-
5;1;24.00;0.6;15.3;75;8;75;27;53;-;-;-
5;2;1.00;0.0;15.7;72;12;85;31;74;-;-;-
5;2;2.00;0.4;15.6;71;8;92;32;4;-;-;-
5;2;3.00;0.6;15.0;76;12;95;30;103;-;-;-
5;2;4.00;0.2;15.6;72;16;76;39;54;-;-;-
5;2;5.00;0.0;15.9;69;14;8;33;63;-;-;-
5;2;6.00;0.2;15.7;71;8;49;30;41;-;-;-
5;2;7.00;0.8;15.6;71;21;58;52;69;-;-;-
5;2;8.00;0.6;15.7;71;24;64;57;53;-;-;-
5;2;9.00;1.6;15.6;73;28;55;59;75;-;-;-
5;2;10.00;1.2;16.4;69;24;58;49;70;-;-;-
5;2;11.00;0.2;17.0;67;18;66;44;57;-;-;-
5;2;12.00;0.0;17.3;64;22;67;48;63;-;-;-
5;2;13.00;0.0;16.7;69;28;65;59;61;-;-;-
5;2;14.00;0.0;16.8;67;32;62;64;67;-;-;-
5;2;15.00;0.0;16.7;68;30;63;59;83;-;-;-
5;2;16.00;0.0;16.5;69;30;61;55;58;-;-;-
5;2;17.00;0.0;16.8;64;29;71;53;76;-;-;-
5;2;18.00;0.2;17.2;59;23;56;48;56;-;-;-
5;2;19.00;0.0;17.1;57;17;49;37;43;-;-;-
5;2;20.00;0.0;16.4;60;14;54;37;78;-;-;-
5;2;21.00;0.0;15.8;63;10;65;34;75;-;-;-
5;2;22.00;1.2;14.7;72;8;355;30;92;-;-;-
5;2;23.00;0.4;15.0;70;9;27;28;34;-;-;-
5;2;24.00;0.2;15.0;69;8;15;33;78;-;-;-
5;3;1.00;0.2;14.9;68;15;76;37;96;-;-;-
5;3;2.00;0.0;15.0;68;23;75;54;73;-;-;-
5;3;3.00;0.0;15.2;65;32;65;60;81;-;-;-
5;3;4.00;0.0;15.6;61;30;68;53;59;-;-;-
5;3;5.00;0.0;15.8;60;32;66;59;76;-;-;-
5;3;6.00;0.0;16.6;55;31;65;61;60;-;-;-
5;3;7.00;0.0;17.0;52;33;62;65;64;-;-;-
5;3;8.00;0.0;17.8;51;30;60;64;65;-;-;-
5;3;9.00;0.0;18.5;47;27;69;59;64;-;-;-
5;3;10.00;0.0;18.9;44;26;71;54;67;-;-;-
5;3;11.00;0.0;19.2;44;28;60;59;68;-;-;-
5;3;12.00;0.0;19.6;44;27;63;53;73;-;-;-
5;3;13.00;0.0;19.7;44;25;60;56;65;-;-;-
5;3;14.00;0.0;19.7;45;25;72;49;61;-;-;-
5;3;15.00;0.0;19.1;49;23;73;46;83;-;-;-
5;3;16.00;0.0;19.0;47;27;69;60;68;-;-;-
5;3;17.00;0.0;18.8;48;24;71;48;74;-;-;-
5;3;18.00;0.0;18.3;51;21;79;45;70;-;-;-
5;3;19.00;0.0;17.6;54;16;72;39;56;-;-;-
5;3;20.00;0.0;17.5;55;12;94;34;49;-;-;-
5;3;21.00;0.0;17.6;52;11;83;35;105;-;-;-
5;3;22.00;0.0;17.4;49;26;80;53;68;-;-;-
5;3;23.00;0.0;16.9;51;24;71;51;68;-;-;-
5;3;24.00;0.0;16.9;51;11;85;41;79;-;-;-
5;4;1.00;0.0;16.5;52;9;260;31;93;-;-;-
5;4;2.00;0.0;15.8;55;5;205;17;285;-;-;-
5;4;3.00;0.0;15.9;54;5;316;14;240;-;-;-
5;4;4.00;0.0;15.5;55;6;48;19;75;-;-;-
5;4;5.00;0.0;16.0;53;6;27;17;51;-;-;-
5;4;6.00;0.0;17.4;48;9;85;27;72;-;-;-
5;4;7.00;0.0;18.5;45;16;83;36;103;-;-;-
5;4;8.00;0.0;19.5;40;18;74;36;54;-;-;-
5;4;9.00;0.0;20.6;37;16;78;30;80;-;-;-
5;4;10.00;0.0;21.6;35;11;44;22;105;-;-;-
5;4;11.00;0.0;21.7;37;9;57;22;83;-;-;-
5;4;12.00;0.0;19.8;52;11;267;24;281;-;-;-
5;4;13.00;0.0;20.6;52;8;232;19;210;-;-;-
5;4;14.00;0.0;20.2;47;13;234;27;245;-;-;-
5;4;15.00;0.0;19.7;52;12;249;21;233;-;-;-
5;4;16.00;0.0;19.7;46;5;310;10;1;-;-;-
5;4;17.00;0.0;18.6;53;5;321;13;292;-;-;-
5;4;18.00;0.0;17.3;60;4;326;10;318;-;-;-
5;4;19.00;0.0;16.8;61;4;337;10;324;-;-;-
5;4;20.00;0.0;16.9;57;3;128;6;78;-;-;-
5;4;21.00;0.0;16.6;61;5;103;8;110;-;-;-
5;4;22.00;0.0;16.2;59;3;91;6;82;-;-;-
5;4;23.00;0.0;15.6;65;2;277;6;64;-;-;-
5;4;24.00;0.0;15.1;69;1;185;4;0;-;-;-
5;5;1.00;0.0;14.9;66;3;34;6;77;-;-;-
5;5;2.00;0.0;14.6;67;2;231;6;75;-;-;-
5;5;3.00;0.0;14.0;78;1;301;4;320;-;-;-
5;5;4.00;0.0;13.8;80;2;269;5;11;-;-;-
5;5;5.00;0.0;14.9;67;3;89;7;85;-;-;-
5;5;6.00;0.0;15.8;64;3;342;7;96;-;-;-
5;5;7.00;0.0;15.7;65;4;320;8;312;-;-;-
5;5;8.00;0.0;17.0;59;3;319;6;312;-;-;-
5;5;9.00;0.0;17.0;63;5;327;14;276;-;-;-
5;5;10.00;0.0;18.1;53;5;331;9;315;-;-;-
5;5;11.00;0.0;20.0;53;5;292;10;259;-;-;-
5;5;12.00;0.0;20.1;44;6;293;10;271;-;-;-
5;5;13.00;0.0;20.1;52;5;319;9;308;-;-;-
5;5;14.00;0.0;19.3;60;5;332;10;324;-;-;-
5;5;15.00;0.0;19.7;60;5;302;9;320;-;-;-
5;5;16.00;0.0;19.8;54;5;327;11;313;-;-;-
5;5;17.00;0.0;20.5;52;4;307;9;329;-;-;-
5;5;18.00;0.0;20.0;52;3;325;4;331;-;-;-
5;5;19.00;0.0;19.2;56;3;114;7;79;-;-;-
5;5;20.00;0.0;18.8;53;4;98;7;115;-;-;-
5;5;21.00;0.0;18.5;53;2;33;5;115;-;-;-
5;5;22.00;0.0;17.6;57;3;105;6;122;-;-;-
5;5;23.00;0.0;17.3;63;2;85;5;89;-;-;-
5;5;24.00;0.0;16.7;69;3;94;6;242;-;-;-
5;6;1.00;0.0;16.4;71;2;80;5;72;-;-;-
5;6;2.00;0.0;16.0;74;3;104;5;108;-;-;-
5;6;3.00;0.0;15.8;75;3;86;6;92;-;-;-
5;6;4.00;0.0;15.7;75;3;85;5;91;-;-;-
5;6;5.00;0.0;16.0;75;3;8;8;87;-;-;-
5;6;6.00;0.0;16.6;75;2;119;5;329;-;-;-
5;6;7.00;0.0;17.1;79;4;304;10;313;-;-;-
5;6;8.00;0.0;19.0;60;4;279;9;314;-;-;-
5;6;9.00;0.0;19.6;59;6;286;11;252;-;-;-
5;6;10.00;0.0;19.1;64;5;316;10;315;-;-;-
5;6;11.00;0.0;19.4;61;5;319;8;325;-;-;-
5;6;12.00;0.0;20.5;62;5;321;9;324;-;-;-
5;6;13.00;0.0;21.0;49;5;315;9;315;-;-;-
5;6;14.00;0.0;21.9;45;5;304;8;313;-;-;-
5;6;15.00;0.0;22.7;33;4;322;8;286;-;-;-
5;6;16.00;0.0;22.8;36;4;317;8;268;-;-;-
5;6;17.00;0.0;21.8;41;4;318;8;305;-;-;-
5;6;18.00;0.0;21.2;42;3;9;5;297;-;-;-
5;6;19.00;0.0;21.0;50;4;108;7;82;-;-;-
5;6;20.00;0.0;20.5;49;3;127;7;112;-;-;-
5;6;21.00;0.0;20.6;45;4;354;9;116;-;-;-
5;6;22.00;0.0;18.7;68;3;325;6;343;-;-;-
5;6;23.00;0.0;19.0;63;2;141;4;101;-;-;-
5;6;24.00;0.0;18.3;62;2;21;5;47;-;-;-
5;7;1.00;0.0;17.5;65;4;92;7;70;-;-;-
5;7;2.00;0.0;17.6;62;5;88;8;81;-;-;-
5;7;3.00;0.0;17.0;64;3;288;6;93;-;-;-
5;7;4.00;0.0;16.5;67;3;107;8;88;-;-;-
5;7;5.00;0.0;17.9;63;3;40;6;65;-;-;-
5;7;6.00;0.0;19.9;57;1;61;4;56;-;-;-
5;7;7.00;0.0;19.2;61;3;314;7;322;-;-;-
5;7;8.00;0.0;19.3;63;4;321;7;307;-;-;-
5;7;9.00;0.0;19.4;63;5;306;9;300;-;-;-
5;7;10.00;0.0;20.0;66;5;311;10;290;-;-;-
5;7;11.00;0.0;20.8;63;5;314;9;339;-;-;-
5;7;12.00;0.0;23.3;52;5;290;9;282;-;-;-
5;7;13.00;0.0;20.8;58;5;330;9;253;-;-;-
5;7;14.00;0.0;20.6;63;4;324;8;341;-;-;-
5;7;15.00;0.0;21.8;54;5;312;11;311;-;-;-
5;7;16.00;0.0;21.3;53;5;319;10;335;-;-;-
5;7;17.00;0.0;21.7;48;5;281;11;320;-;-;-
5;7;18.00;0.0;20.5;54;4;298;9;313;-;-;-
5;7;19.00;0.0;20.1;54;3;114;6;323;-;-;-
5;7;20.00;0.0;19.7;58;3;1;7;164;-;-;-
5;7;21.00;0.0;19.1;51;4;81;8;80;-;-;-
5;7;22.00;0.0;18.8;55;4;76;8;74;-;-;-
5;7;23.00;0.0;18.4;54;2;169;5;4;-;-;-
5;7;24.00;0.0;19.5;53;5;119;12;141;-;-;-
5;8;1.00;0.0;19.3;61;4;61;14;81;-;-;-
5;8;2.00;0.0;19.6;59;5;99;13;88;-;-;-
5;8;3.00;0.0;19.1;61;7;91;19;93;-;-;-
5;8;4.00;0.8;18.6;66;9;85;30;101;-;-;-
5;8;5.00;0.0;18.6;68;10;93;26;102;-;-;-
5;8;6.00;0.0;19.3;65;15;102;26;80;-;-;-
5;8;7.00;0.0;20.1;62;13;77;30;101;-;-;-
5;8;8.00;0.0;21.5;57;15;75;32;60;-;-;-
5;8;9.00;0.0;21.3;55;14;80;31;83;-;-;-
5;8;10.00;0.0;20.1;62;6;336;20;309;-;-;-
5;8;11.00;0.0;20.0;60;8;46;19;36;-;-;-
5;8;12.00;0.0;19.1;64;10;76;27;55;-;-;-
5;8;13.00;0.2;18.5;66;22;67;40;67;-;-;-
5;8;14.00;0.0;18.0;67;19;77;40;60;-;-;-
5;8;15.00;0.0;17.9;66;19;71;37;78;-;-;-
5;8;16.00;0.0;17.9;63;23;76;47;76;-;-;-
5;8;17.00;0.0;17.5;62;26;72;51;66;-;-;-
5;8;18.00;0.0;17.3;60;24;70;48;60;-;-;-
5;8;19.00;0.0;16.8;63;24;73;49;67;-;-;-
5;8;20.00;0.0;16.4;65;27;76;59;68;-;-;-
5;8;21.00;0.0;16.6;60;26;72;52;77;-;-;-
5;8;22.00;0.2;15.8;67;22;90;53;61;-;-;-
5;8;23.00;0.2;16.2;64;20;95;46;73;-;-;-
5;8;24.00;0.2;15.9;65;13;85;35;75;-;-;-
5;9;1.00;0.0;16.2;62;18;71;42;90;-;-;-
5;9;2.00;0.0;16.3;60;22;77;46;60;-;-;-
5;9;3.00;0.0;15.9;60;21;84;43;83;-;-;-
5;9;4.00;0.0;16.1;59;22;82;45;87;-;-;-
5;9;5.00;0.0;16.2;59;23;83;45;69;-;-;-
5;9;6.00;0.0;16.4;59;24;72;47;65;-;-;-
5;9;7.00;0.0;16.8;56;27;89;50;58;-;-;-
5;9;8.00;0.0;17.9;52;23;77;42;86;-;-;-
5;9;9.00;0.0;18.6;51;22;88;41;91;-;-;-
5;9;10.00;0.0;20.1;47;20;80;45;72;-;-;-
5;9;11.00;0.0;20.3;41;22;75;43;62;-;-;-
5;9;12.00;0.0;20.6;37;21;94;40;80;-;-;-
5;9;13.00;0.0;21.4;32;19;85;36;56;-;-;-
5;9;14.00;0.0;21.8;31;18;87;36;76;-;-;-
5;9;15.00;0.0;21.7;33;17;84;31;67;-;-;-
5;9;16.00;0.0;21.3;35;21;92;39;70;-;-;-
5;9;17.00;0.0;20.6;35;21;83;37;90;-;-;-
5;9;18.00;0.0;19.3;37;19;77;37;75;-;-;-
5;9;19.00;0.0;18.0;42;21;78;40;77;-;-;-
5;9;20.00;0.0;17.1;45;23;84;45;70;-;-;-
5;9;21.00;0.0;16.3;49;24;84;42;60;-;-;-
5;9;22.00;0.0;15.8;51;18;74;37;100;-;-;-
5;9;23.00;0.0;15.5;52;20;75;39;60;-;-;-
5;9;24.00;0.0;15.2;54;19;80;37;76;-;-;-
5;10;1.00;0.0;15.0;55;16;79;33;73;-;-;-
5;10;2.00;0.0;15.2;55;15;87;32;75;-;-;-
5;10;3.00;0.0;15.2;56;14;88;26;83;-;-;-
5;10;4.00;0.0;15.1;58;13;80;30;68;-;-;-
5;10;5.00;0.0;14.9;60;14;85;30;69;-;-;-
5;10;6.00;0.0;14.7;65;15;80;29;76;-;-;-
5;10;7.00;0.0;15.0;66;15;85;29;65;-;-;-
5;10;8.00;0.2;15.0;71;15;81;30;73;-;-;-
5;10;9.00;0.0;14.6;75;17;74;35;58;-;-;-
5;10;10.00;0.2;14.5;75;18;72;36;60;-;-;-
5;10;11.00;0.4;14.6;76;16;71;32;60;-;-;-
5;10;12.00;0.4;15.1;75;18;68;33;76;-;-;-
5;10;13.00;0.0;15.6;73;18;71;36;57;-;-;-
5;10;14.00;0.0;15.7;74;17;81;34;56;-;-;-
5;10;15.00;0.4;15.0;76;14;89;33;102;-;-;-
5;10;16.00;0.4;15.1;75;17;71;36;68;-;-;-
5;10;17.00;0.0;14.8;75;18;78;35;76;-;-;-
5;10;18.00;0.2;14.3;76;20;75;37;88;-;-;-
5;10;19.00;0.4;14.3;77;18;79;35;68;-;-;-
5;10;20.00;0.2;14.2;76;20;71;40;64;-;-;-
5;10;21.00;0.6;13.9;75;23;66;45;55;-;-;-
5;10;22.00;1.0;14.2;76;25;75;49;68;-;-;-
5;10;23.00;0.4;14.4;75;27;77;53;63;-;-;-
5;10;24.00;0.2;14.7;74;24;79;46;70;-;-;-
5;11;1.00;0.2;14.4;77;23;75;45;73;-;-;-
5;11;2.00;0.0;14.5;77;25;75;50;72;-;-;-
5;11;3.00;0.2;14.8;76;24;79;46;60;-;-;-
5;11;4.00;0.4;14.5;77;24;83;53;83;-;-;-
5;11;5.00;0.2;15.0;75;21;72;45;72;-;-;-
5;11;6.00;0.4;14.9;75;27;74;54;70;-;-;-
5;11;7.00;0.4;15.2;72;28;71;58;75;-;-;-
5;11;8.00;0.0;15.4;72;27;73;53;77;-;-;-
5;11;9.00;0.0;15.5;72;26;74;51;60;-;-;-
5;11;10.00;0.2;16.1;68;21;74;40;52;-;-;-
5;11;11.00;0.0;17.0;64;23;78;44;65;-;-;-
5;11;12.00;0.0;17.1;62;19;93;41;67;-;-;-
5;11;13.00;0.0;16.8;61;21;73;45;65;-;-;-
5;11;14.00;0.0;17.0;60;23;84;44;45;-;-;-
5;11;15.00;0.0;16.6;61;23;73;44;82;-;-;-
5;11;16.00;0.0;16.6;62;21;77;41;60;-;-;-
5;11;17.00;0.0;16.0;64;20;80;42;63;-;-;-
5;11;18.00;0.0;15.7;65;16;97;39;67;-;-;-
5;11;19.00;0.0;15.9;66;13;106;29;99;-;-;-
5;11;20.00;0.0;15.4;68;7;91;25;93;-;-;-
5;11;21.00;0.0;15.2;71;5;133;15;154;-;-;-
5;11;22.00;0.0;15.1;72;6;96;12;104;-;-;-
5;11;23.00;1.4;13.8;86;6;77;12;102;-;-;-
5;11;24.00;1.0;13.9;87;7;89;11;78;-;-;-
5;12;1.00;1.0;14.1;82;7;115;14;113;-;-;-
5;12;2.00;0.0;13.9;82;7;126;14;131;-;-;-
5;12;3.00;0.0;14.0;82;5;118;13;149;-;-;-
5;12;4.00;0.0;13.8;83;6;157;10;147;-;-;-
5;12;5.00;0.6;13.8;85;4;98;10;169;-;-;-
5;12;6.00;0.2;14.7;81;5;95;9;88;-;-;-
5;12;7.00;0.2;14.4;82;7;129;16;122;-;-;-
5;12;8.00;0.0;15.4;78;7;171;18;146;-;-;-
5;12;9.00;0.0;15.8;65;6;220;13;203;-;-;-
5;12;10.00;0.0;15.8;76;5;309;12;222;-;-;-
5;12;11.00;0.0;16.4;70;4;284;9;14;-;-;-
5;12;12.00;0.0;17.7;58;5;301;12;292;-;-;-
5;12;13.00;0.0;17.0;62;8;272;16;270;-;-;-
5;12;14.00;0.0;16.8;64;7;271;13;256;-;-;-
5;12;15.00;0.0;17.6;56;8;278;15;265;-;-;-
5;12;16.00;0.0;16.7;70;7;324;11;331;-;-;-
5;12;17.00;0.0;17.6;72;5;273;12;275;-;-;-
5;12;18.00;0.0;15.8;82;5;327;11;307;-;-;-
5;12;19.00;0.0;15.9;73;4;287;9;268;-;-;-
5;12;20.00;0.0;15.4;81;3;172;7;173;-;-;-
5;12;21.00;0.0;14.4;86;5;339;22;327;-;-;-
5;12;22.00;0.2;14.8;78;6;92;15;88;-;-;-
5;12;23.00;0.0;14.6;78;13;94;26;90;-;-;-
5;12;24.00;0.0;14.3;83;10;271;25;107;-;-;-
5;13;1.00;0.0;14.2;84;4;121;12;339;-;-;-
5;13;2.00;0.0;14.2;81;5;132;10;125;-;-;-
5;13;3.00;0.0;14.2;77;6;80;16;77;-;-;-
5;13;4.00;0.8;13.8;82;6;93;12;90;-;-;-
5;13;5.00;0.2;14.2;80;5;91;10;82;-;-;-
5;13;6.00;0.2;14.3;80;4;129;9;119;-;-;-
5;13;7.00;0.4;14.4;83;3;319;6;102;-;-;-
5;13;8.00;0.0;14.3;85;3;283;6;264;-;-;-
5;13;9.00;0.2;15.5;79;3;273;6;272;-;-;-
5;13;10.00;0.0;16.6;76;5;290;13;288;-;-;-
5;13;11.00;0.0;15.8;83;7;322;15;272;-;-;-
5;13;12.00;0.0;15.6;78;5;127;13;154;-;-;-
5;13;13.00;0.0;16.4;70;8;88;15;151;-;-;-
5;13;14.00;0.0;19.1;55;8;85;18;109;-;-;-
5;13;15.00;0.0;19.6;46;8;68;21;53;-;-;-
5;13;16.00;0.0;19.4;51;10;84;19;52;-;-;-
5;13;17.00;0.0;19.2;51;10;77;21;71;-;-;-
5;13;18.00;0.0;17.8;59;15;70;31;68;-;-;-
5;13;19.00;0.0;16.8;62;19;73;35;74;-;-;-
5;13;20.00;0.0;16.3;64;20;77;36;64;-;-;-
5;13;21.00;0.0;15.7;64;13;68;27;62;-;-;-
5;13;22.00;0.0;15.4;68;13;73;30;59;-;-;-
5;13;23.00;0.0;15.9;66;13;84;33;59;-;-;-
5;13;24.00;0.0;16.0;65;20;87;40;52;-;-;-
5;14;1.00;0.0;15.9;66;18;76;40;69;-;-;-
5;14;2.00;0.2;15.3;71;16;61;35;74;-;-;-
5;14;3.00;0.0;15.1;72;12;116;30;82;-;-;-
5;14;4.00;1.0;14.8;75;11;66;30;65;-;-;-
5;14;5.00;0.2;15.3;70;14;49;33;49;-;-;-
5;14;6.00;0.0;15.3;69;19;76;46;76;-;-;-
5;14;7.00;0.2;16.0;65;27;66;52;72;-;-;-
5;14;8.00;0.0;16.4;63;32;-;59;70;-;-;-
5;14;9.00;0.0;16.6;63;30;69;58;65;-;-;-
5;14;10.00;1.2;14.8;75;26;65;53;80;-;-;-
5;14;11.00;2.4;14.3;81;13;155;39;64;-;-;-
5;14;12.00;0.8;14.6;80;6;52;23;84;-;-;-
5;14;13.00;0.2;13.5;89;8;308;19;297;-;-;-
5;14;14.00;0.0;14.2;87;6;321;18;320;-;-;-
5;14;15.00;0.0;14.0;89;5;358;16;295;-;-;-
5;14;16.00;1.8;13.5;92;5;341;13;311;-;-;-
5;14;17.00;1.4;13.5;93;3;4;7;356;-;-;-
5;14;18.00;1.0;13.7;95;3;238;6;6;-;-;-
5;14;19.00;0.8;13.4;95;3;2;8;215;-;-;-
5;14;20.00;0.2;13.7;95;4;157;11;158;-;-;-
5;14;21.00;0.0;13.7;94;6;163;12;157;-;-;-
5;14;22.00;0.4;13.8;94;5;96;12;95;-;-;-
5;14;23.00;0.0;13.9;93;5;165;12;120;-;-;-
5;14;24.00;0.0;13.9;92;5;118;9;117;-;-;-
5;15;1.00;0.0;14.0;88;5;125;9;118;-;-;-
5;15;2.00;0.0;13.3;92;5;93;10;96;-;-;-
5;15;3.00;0.0;13.2;90;5;97;10;79;-;-;-
5;15;4.00;0.0;13.8;89;5;118;8;113;-;-;-
5;15;5.00;0.0;13.9;88;6;89;9;124;-;-;-
5;15;6.00;0.0;14.8;83;5;83;11;115;-;-;-
5;15;7.00;0.0;16.5;76;4;203;10;199;-;-;-
5;15;8.00;0.0;15.4;77;5;336;11;303;-;-;-
5;15;9.00;0.0;16.9;73;5;305;12;322;-;-;-
5;15;10.00;0.0;16.5;74;6;319;11;320;-;-;-
5;15;11.00;0.0;17.3;72;8;289;19;270;-;-;-
5;15;12.00;0.0;16.8;76;7;314;14;300;-;-;-
5;15;13.00;0.0;17.5;73;7;269;13;310;-;-;-
5;15;14.00;0.0;17.2;71;6;328;12;289;-;-;-
5;15;15.00;0.0;18.4;59;6;276;10;272;-;-;-
5;15;16.00;0.0;17.6;67;5;325;9;276;-;-;-
5;15;17.00;0.0;18.2;61;5;319;9;303;-;-;-
5;15;18.00;0.0;20.9;44;9;80;32;93;-;-;-
5;15;19.00;0.0;19.8;51;15;42;35;78;-;-;-
5;15;20.00;0.0;19.4;53;15;60;39;81;-;-;-
5;15;21.00;0.0;19.1;55;18;64;42;81;-;-;-
5;15;22.00;0.0;19.0;55;22;68;42;57;-;-;-
5;15;23.00;0.0;19.1;52;22;63;49;80;-;-;-
5;15;24.00;0.0;17.4;57;41;70;-;71;-;-;-
5;16;1.00;0.2;16.8;64;38;65;70;59;-;-;-
5;16;2.00;0.0;17.8;51;44;74;80;65;-;-;-
5;16;3.00;0.0;17.3;52;48;70;81;56;-;-;-
5;16;4.00;0.0;16.6;60;46;67;89;74;-;-;-
5;16;5.00;0.0;16.8;58;47;72;98;60;-;-;-
5;16;6.00;0.0;17.2;58;49;65;88;76;-;-;-
5;16;7.00;0.0;16.4;61;54;74;91;61;-;-;-
5;16;8.00;0.0;17.7;56;54;66;103;67;-;-;-
5;16;9.00;0.0;17.8;53;54;71;95;70;-;-;-
5;16;10.00;0.0;17.0;57;45;62;86;62;-;-;-
5;16;11.00;0.0;16.0;65;39;68;72;76;-;-;-
5;16;12.00;0.0;16.5;62;38;75;67;69;-;-;-
5;16;13.00;0.0;16.1;64;37;66;68;74;-;-;-
5;16;14.00;0.0;16.3;62;36;64;69;69;-;-;-
5;16;15.00;0.0;17.2;60;36;64;71;67;-;-;-
5;16;16.00;0.0;17.1;55;33;72;63;74;-;-;-
5;16;17.00;0.0;17.5;55;36;71;70;82;-;-;-
5;16;18.00;0.0;17.5;53;37;69;64;67;-;-;-
5;16;19.00;0.0;17.0;57;32;73;58;61;-;-;-
5;16;20.00;0.0;17.1;54;37;71;71;76;-;-;-
5;16;21.00;0.0;16.3;58;36;71;64;63;-;-;-
5;16;22.00;0.4;15.7;63;30;72;62;67;-;-;-
5;16;23.00;0.6;15.0;69;27;68;50;86;-;-;-
5;16;24.00;0.4;14.9;67;31;67;55;65;-;-;-
5;17;1.00;0.4;15.0;65;30;69;52;62;-;-;-
5;17;2.00;0.2;15.0;64;33;67;58;72;-;-;-
5;17;3.00;0.0;15.5;61;35;66;60;69;-;-;-
5;17;4.00;0.0;15.7;60;35;64;60;67;-;-;-
5;17;5.00;0.0;16.2;57;37;66;64;69;-;-;-
5;17;6.00;0.0;16.5;56;30;77;60;66;-;-;-
5;17;7.00;0.2;16.6;58;23;73;49;65;-;-;-
5;17;8.00;0.0;17.2;54;28;70;53;67;-;-;-
5;17;9.00;0.0;17.0;55;21;73;44;82;-;-;-
5;17;10.00;0.0;17.9;52;25;59;49;74;-;-;-
5;17;11.00;0.0;18.3;48;27;73;59;70;-;-;-
5;17;12.00;0.0;17.9;51;35;72;61;71;-;-;-
5;17;13.00;0.0;18.3;50;37;66;66;67;-;-;-
5;17;14.00;0.0;18.3;51;36;74;72;72;-;-;-
5;17;15.00;0.0;18.3;49;35;71;65;80;-;-;-
